beep,pulseRate,pulseWaveform,bloodSpO2,time,
False,0,192,0,2018-06-13 11:42:55.491828,
False,0,192,0,2018-06-13 11:42:55.508505,
False,0,192,0,2018-06-13 11:42:55.525171,
False,0,192,0,2018-06-13 11:42:55.541892,
False,0,192,0,2018-06-13 11:42:55.558578,
False,0,192,0,2018-06-13 11:42:55.575174,
False,0,192,0,2018-06-13 11:42:55.592376,
False,0,192,0,2018-06-13 11:42:55.608530,
False,0,192,0,2018-06-13 11:42:55.625199,
False,0,192,0,2018-06-13 11:42:55.641901,
False,0,192,0,2018-06-13 11:42:55.658531,
False,0,192,0,2018-06-13 11:42:55.675178,
False,0,192,0,2018-06-13 11:42:55.691853,
False,0,192,0,2018-06-13 11:42:55.708526,
False,0,192,0,2018-06-13 11:42:55.725180,
False,0,192,0,2018-06-13 11:42:55.741864,
False,0,192,0,2018-06-13 11:42:55.758571,
False,0,192,0,2018-06-13 11:42:55.775174,
False,0,192,0,2018-06-13 11:42:55.791860,
False,0,192,0,2018-06-13 11:42:55.808513,
False,0,192,0,2018-06-13 11:42:55.825233,
False,0,192,0,2018-06-13 11:42:55.841860,
False,0,192,0,2018-06-13 11:42:55.858505,
False,0,192,0,2018-06-13 11:42:55.875279,
False,0,192,0,2018-06-13 11:42:55.891866,
False,0,192,0,2018-06-13 11:42:55.908506,
False,0,192,0,2018-06-13 11:42:55.925188,
False,0,192,0,2018-06-13 11:42:55.941833,
False,0,192,0,2018-06-13 11:42:55.958515,
False,0,192,0,2018-06-13 11:42:55.987708,
False,0,192,0,2018-06-13 11:42:56.008559,
False,0,192,0,2018-06-13 11:42:56.025195,
False,0,192,0,2018-06-13 11:42:56.041854,
False,0,192,0,2018-06-13 11:42:56.058489,
False,0,192,0,2018-06-13 11:42:56.075197,
False,0,192,0,2018-06-13 11:42:56.091828,
False,0,192,0,2018-06-13 11:42:56.108531,
False,0,192,0,2018-06-13 11:42:56.125193,
False,0,192,0,2018-06-13 11:42:56.141844,
False,0,192,0,2018-06-13 11:42:56.158507,
False,0,192,0,2018-06-13 11:42:56.175159,
False,0,192,0,2018-06-13 11:42:56.191840,
False,0,192,0,2018-06-13 11:42:56.208514,
False,0,192,0,2018-06-13 11:42:56.225209,
False,0,192,0,2018-06-13 11:42:56.241839,
False,0,192,0,2018-06-13 11:42:56.258540,
False,0,192,0,2018-06-13 11:42:56.275198,
False,0,192,0,2018-06-13 11:42:56.291850,
False,0,192,0,2018-06-13 11:42:56.308532,
False,0,192,0,2018-06-13 11:42:56.325168,
False,0,192,0,2018-06-13 11:42:56.341861,
False,0,192,0,2018-06-13 11:42:56.358492,
False,0,192,0,2018-06-13 11:42:56.375168,
False,0,192,0,2018-06-13 11:42:56.391885,
False,0,192,0,2018-06-13 11:42:56.408506,
False,0,192,0,2018-06-13 11:42:56.425171,
False,0,192,0,2018-06-13 11:42:56.441840,
False,0,192,0,2018-06-13 11:42:56.458563,
False,0,192,0,2018-06-13 11:42:56.475235,
False,0,192,0,2018-06-13 11:42:56.491944,
False,0,192,0,2018-06-13 11:42:56.508670,
False,0,192,0,2018-06-13 11:42:56.525184,
False,0,192,0,2018-06-13 11:42:56.541853,
False,0,192,0,2018-06-13 11:42:56.558516,
False,0,192,0,2018-06-13 11:42:56.575167,
False,0,192,0,2018-06-13 11:42:56.591829,
False,0,192,0,2018-06-13 11:42:56.608484,
False,0,192,0,2018-06-13 11:42:56.625200,
False,0,192,0,2018-06-13 11:42:56.641821,
False,0,192,0,2018-06-13 11:42:56.658505,
False,0,192,0,2018-06-13 11:42:56.675180,
False,0,192,0,2018-06-13 11:42:56.691855,
False,0,192,0,2018-06-13 11:42:56.708509,
False,0,192,0,2018-06-13 11:42:56.725171,
False,0,192,0,2018-06-13 11:42:56.741824,
False,0,192,0,2018-06-13 11:42:56.758517,
False,0,192,0,2018-06-13 11:42:56.775149,
False,0,192,0,2018-06-13 11:42:56.791832,
False,0,192,0,2018-06-13 11:42:56.808504,
False,0,192,0,2018-06-13 11:42:56.825156,
False,0,192,0,2018-06-13 11:42:56.841857,
False,0,192,0,2018-06-13 11:42:56.858492,
False,0,192,0,2018-06-13 11:42:56.875148,
False,0,192,0,2018-06-13 11:42:56.891831,
False,0,192,0,2018-06-13 11:42:56.908504,
False,0,192,0,2018-06-13 11:42:56.925216,
False,0,192,0,2018-06-13 11:42:56.941827,
False,0,192,0,2018-06-13 11:42:56.958544,
False,0,192,0,2018-06-13 11:42:56.975152,
False,0,192,0,2018-06-13 11:42:56.991853,
False,0,192,0,2018-06-13 11:42:57.008495,
False,0,192,0,2018-06-13 11:42:57.025202,
False,0,192,0,2018-06-13 11:42:57.041828,
False,0,192,0,2018-06-13 11:42:57.058491,
False,0,192,0,2018-06-13 11:42:57.075165,
False,0,192,0,2018-06-13 11:42:57.095989,
False,0,192,0,2018-06-13 11:42:57.112714,
False,0,192,0,2018-06-13 11:42:57.129342,
False,0,192,0,2018-06-13 11:42:57.145984,
False,0,192,0,2018-06-13 11:42:57.162707,
False,0,192,0,2018-06-13 11:42:57.179310,
False,0,192,0,2018-06-13 11:42:57.196015,
False,0,192,0,2018-06-13 11:42:57.212712,
False,0,192,0,2018-06-13 11:42:57.229308,
False,0,192,0,2018-06-13 11:42:57.246020,
False,0,192,0,2018-06-13 11:42:57.262689,
False,0,192,0,2018-06-13 11:42:57.279328,
False,0,192,0,2018-06-13 11:42:57.295994,
False,0,192,0,2018-06-13 11:42:57.312658,
False,0,192,0,2018-06-13 11:42:57.329328,
False,0,192,0,2018-06-13 11:42:57.345988,
False,0,192,0,2018-06-13 11:42:57.362675,
False,0,192,0,2018-06-13 11:42:57.379361,
False,0,192,0,2018-06-13 11:42:57.396001,
False,0,192,0,2018-06-13 11:42:57.412636,
False,0,192,0,2018-06-13 11:42:57.429321,
False,0,192,0,2018-06-13 11:42:57.445999,
False,0,192,0,2018-06-13 11:42:57.462638,
False,0,192,0,2018-06-13 11:42:57.479347,
False,0,192,0,2018-06-13 11:42:57.495977,
False,0,192,0,2018-06-13 11:42:57.512694,
False,0,192,0,2018-06-13 11:42:57.529320,
False,0,192,0,2018-06-13 11:42:57.545976,
False,0,192,0,2018-06-13 11:42:57.562663,
False,0,192,0,2018-06-13 11:42:57.579337,
False,0,192,0,2018-06-13 11:42:57.595985,
False,0,192,0,2018-06-13 11:42:57.612637,
False,0,192,0,2018-06-13 11:42:57.629320,
False,0,192,0,2018-06-13 11:42:57.645985,
False,0,192,0,2018-06-13 11:42:57.662636,
False,0,192,0,2018-06-13 11:42:57.679317,
False,0,192,0,2018-06-13 11:42:57.696024,
False,0,192,0,2018-06-13 11:42:57.712643,
False,0,192,0,2018-06-13 11:42:57.729297,
False,0,192,0,2018-06-13 11:42:57.745988,
False,0,192,0,2018-06-13 11:42:57.762668,
False,0,192,0,2018-06-13 11:42:57.779314,
False,0,192,0,2018-06-13 11:42:57.795989,
False,0,192,0,2018-06-13 11:42:57.812647,
False,0,192,0,2018-06-13 11:42:57.829305,
False,0,192,0,2018-06-13 11:42:57.846017,
False,0,192,0,2018-06-13 11:42:57.862669,
False,0,192,0,2018-06-13 11:42:57.879315,
False,0,192,0,2018-06-13 11:42:57.895982,
False,0,192,0,2018-06-13 11:42:57.912676,
False,0,192,0,2018-06-13 11:42:57.929303,
False,0,192,0,2018-06-13 11:42:57.946045,
False,0,192,0,2018-06-13 11:42:57.962695,
False,0,192,0,2018-06-13 11:42:57.979351,
False,0,192,0,2018-06-13 11:42:57.995975,
False,0,192,0,2018-06-13 11:42:58.012698,
False,0,192,0,2018-06-13 11:42:58.029322,
False,0,192,0,2018-06-13 11:42:58.046017,
False,0,192,0,2018-06-13 11:42:58.062625,
False,0,192,0,2018-06-13 11:42:58.079353,
False,0,192,0,2018-06-13 11:42:58.095981,
False,0,192,0,2018-06-13 11:42:58.112647,
False,0,180,0,2018-06-13 11:42:58.129313,
False,0,177,0,2018-06-13 11:42:58.145972,
False,0,173,0,2018-06-13 11:42:58.162647,
False,0,170,0,2018-06-13 11:42:58.179329,
False,0,167,0,2018-06-13 11:42:58.195985,
False,0,165,0,2018-06-13 11:42:58.212641,
False,0,163,0,2018-06-13 11:42:58.229310,
False,0,162,0,2018-06-13 11:42:58.245956,
False,0,162,0,2018-06-13 11:42:58.262663,
False,0,162,0,2018-06-13 11:42:58.279338,
False,0,162,0,2018-06-13 11:42:58.295997,
False,0,162,0,2018-06-13 11:42:58.312668,
False,0,162,0,2018-06-13 11:42:58.329300,
False,0,163,0,2018-06-13 11:42:58.345969,
False,0,162,0,2018-06-13 11:42:58.362640,
False,0,162,0,2018-06-13 11:42:58.379319,
False,0,161,0,2018-06-13 11:42:58.395964,
False,0,161,0,2018-06-13 11:42:58.412652,
False,0,160,0,2018-06-13 11:42:58.429319,
False,0,159,0,2018-06-13 11:42:58.446012,
False,0,158,0,2018-06-13 11:42:58.462638,
False,0,157,0,2018-06-13 11:42:58.479340,
False,0,156,0,2018-06-13 11:42:58.495971,
False,0,155,0,2018-06-13 11:42:58.512681,
False,0,155,0,2018-06-13 11:42:58.529312,
False,0,154,0,2018-06-13 11:42:58.545956,
False,0,152,0,2018-06-13 11:42:58.562663,
False,0,151,0,2018-06-13 11:42:58.579338,
False,0,150,0,2018-06-13 11:42:58.595973,
False,0,148,0,2018-06-13 11:42:58.612630,
False,0,147,0,2018-06-13 11:42:58.629384,
False,0,145,0,2018-06-13 11:42:58.646024,
False,0,144,0,2018-06-13 11:42:58.662641,
False,0,143,0,2018-06-13 11:42:58.679334,
False,0,143,0,2018-06-13 11:42:58.695987,
False,0,144,0,2018-06-13 11:42:58.712637,
False,0,147,0,2018-06-13 11:42:58.729315,
False,0,152,0,2018-06-13 11:42:58.745978,
False,0,159,0,2018-06-13 11:42:58.762628,
False,0,166,0,2018-06-13 11:42:58.779328,
False,0,172,0,2018-06-13 11:42:58.795957,
False,0,178,0,2018-06-13 11:42:58.812627,
False,0,182,0,2018-06-13 11:42:58.829343,
False,0,185,0,2018-06-13 11:42:58.845961,
False,0,186,0,2018-06-13 11:42:58.862623,
False,0,185,0,2018-06-13 11:42:58.879336,
False,0,184,0,2018-06-13 11:42:58.895951,
False,0,183,0,2018-06-13 11:42:58.912628,
False,0,180,0,2018-06-13 11:42:58.929333,
False,0,178,0,2018-06-13 11:42:58.945945,
False,0,176,0,2018-06-13 11:42:58.962633,
False,0,174,0,2018-06-13 11:42:58.979325,
False,0,173,0,2018-06-13 11:42:58.995954,
False,0,172,0,2018-06-13 11:42:59.012702,
False,0,172,0,2018-06-13 11:42:59.029336,
False,0,171,0,2018-06-13 11:42:59.045970,
False,0,172,0,2018-06-13 11:42:59.062630,
False,0,172,0,2018-06-13 11:42:59.079371,
False,0,173,0,2018-06-13 11:42:59.095963,
False,0,173,0,2018-06-13 11:42:59.112631,
False,0,173,0,2018-06-13 11:42:59.129347,
False,0,173,0,2018-06-13 11:42:59.145965,
False,0,172,0,2018-06-13 11:42:59.162642,
False,0,172,0,2018-06-13 11:42:59.179351,
False,0,171,0,2018-06-13 11:42:59.195959,
False,0,170,0,2018-06-13 11:42:59.212640,
False,0,170,0,2018-06-13 11:42:59.229352,
False,0,169,0,2018-06-13 11:42:59.245950,
False,0,168,0,2018-06-13 11:42:59.262674,
False,0,168,0,2018-06-13 11:42:59.279363,
False,0,167,0,2018-06-13 11:42:59.295957,
False,0,165,0,2018-06-13 11:42:59.312613,
False,0,164,0,2018-06-13 11:42:59.329366,
False,0,163,0,2018-06-13 11:42:59.345995,
False,0,162,0,2018-06-13 11:42:59.362599,
False,0,162,0,2018-06-13 11:42:59.379357,
False,0,161,0,2018-06-13 11:42:59.395965,
False,0,160,0,2018-06-13 11:42:59.412610,
False,0,159,0,2018-06-13 11:42:59.429368,
False,0,159,0,2018-06-13 11:42:59.445968,
False,0,162,0,2018-06-13 11:42:59.462606,
False,0,165,0,2018-06-13 11:42:59.479345,
False,0,170,0,2018-06-13 11:42:59.495984,
False,0,175,0,2018-06-13 11:42:59.512622,
False,0,181,0,2018-06-13 11:42:59.529344,
False,0,186,0,2018-06-13 11:42:59.545975,
False,0,189,0,2018-06-13 11:42:59.562605,
False,0,190,0,2018-06-13 11:42:59.579375,
False,0,190,0,2018-06-13 11:42:59.596017,
False,0,189,0,2018-06-13 11:42:59.612608,
False,0,188,0,2018-06-13 11:42:59.629364,
False,0,186,0,2018-06-13 11:42:59.645925,
False,0,184,0,2018-06-13 11:42:59.662612,
False,0,182,0,2018-06-13 11:42:59.679363,
False,0,180,0,2018-06-13 11:42:59.695938,
False,0,178,0,2018-06-13 11:42:59.712614,
False,0,176,0,2018-06-13 11:42:59.729254,
False,0,175,0,2018-06-13 11:42:59.745963,
False,0,174,0,2018-06-13 11:42:59.762662,
False,0,173,0,2018-06-13 11:42:59.779360,
False,0,173,0,2018-06-13 11:42:59.795928,
False,0,173,0,2018-06-13 11:42:59.812609,
False,0,174,0,2018-06-13 11:42:59.829280,
False,0,173,0,2018-06-13 11:42:59.845929,
False,0,173,0,2018-06-13 11:42:59.862618,
False,0,172,0,2018-06-13 11:42:59.879262,
False,0,171,0,2018-06-13 11:42:59.895941,
False,0,170,0,2018-06-13 11:42:59.912641,
False,0,169,0,2018-06-13 11:42:59.929321,
False,0,168,0,2018-06-13 11:42:59.945939,
False,0,167,0,2018-06-13 11:42:59.962648,
False,0,166,0,2018-06-13 11:42:59.979320,
False,0,165,0,2018-06-13 11:42:59.995944,
False,0,163,0,2018-06-13 11:43:00.012608,
False,0,162,0,2018-06-13 11:43:00.029325,
False,0,162,0,2018-06-13 11:43:00.045953,
False,0,161,0,2018-06-13 11:43:00.062626,
False,0,160,0,2018-06-13 11:43:00.079268,
False,0,160,0,2018-06-13 11:43:00.095953,
False,0,160,0,2018-06-13 11:43:00.112625,
False,0,160,0,2018-06-13 11:43:00.129291,
False,0,160,0,2018-06-13 11:43:00.145946,
False,0,160,0,2018-06-13 11:43:00.162592,
False,0,160,0,2018-06-13 11:43:00.179313,
False,0,162,0,2018-06-13 11:43:00.195955,
False,0,165,0,2018-06-13 11:43:00.212598,
False,0,169,0,2018-06-13 11:43:00.229293,
False,0,174,0,2018-06-13 11:43:00.245955,
False,0,180,0,2018-06-13 11:43:00.262605,
False,0,186,0,2018-06-13 11:43:00.279279,
False,0,190,0,2018-06-13 11:43:00.295940,
False,0,192,0,2018-06-13 11:43:00.312621,
False,0,193,0,2018-06-13 11:43:00.329261,
False,0,193,0,2018-06-13 11:43:00.345939,
False,0,192,0,2018-06-13 11:43:00.362654,
False,0,190,0,2018-06-13 11:43:00.379264,
False,0,188,0,2018-06-13 11:43:00.395933,
False,0,186,0,2018-06-13 11:43:00.412597,
False,0,184,0,2018-06-13 11:43:00.429271,
False,0,181,0,2018-06-13 11:43:00.445947,
False,0,179,0,2018-06-13 11:43:00.462608,
False,0,178,0,2018-06-13 11:43:00.479266,
False,0,176,0,2018-06-13 11:43:00.495949,
False,0,176,0,2018-06-13 11:43:00.512584,
False,0,175,0,2018-06-13 11:43:00.529253,
False,0,175,0,2018-06-13 11:43:00.545935,
False,0,175,0,2018-06-13 11:43:00.562592,
False,0,174,0,2018-06-13 11:43:00.579264,
False,0,174,0,2018-06-13 11:43:00.595939,
False,0,173,0,2018-06-13 11:43:00.612589,
False,0,172,0,2018-06-13 11:43:00.629265,
False,0,171,0,2018-06-13 11:43:00.645923,
False,0,169,0,2018-06-13 11:43:00.662586,
False,0,168,0,2018-06-13 11:43:00.679268,
False,0,167,0,2018-06-13 11:43:00.695965,
False,0,166,0,2018-06-13 11:43:00.712593,
False,0,164,0,2018-06-13 11:43:00.729287,
False,0,163,0,2018-06-13 11:43:00.745927,
False,0,162,0,2018-06-13 11:43:00.762594,
False,0,161,0,2018-06-13 11:43:00.779273,
False,0,160,0,2018-06-13 11:43:00.795917,
False,0,159,0,2018-06-13 11:43:00.812605,
False,0,159,0,2018-06-13 11:43:00.829272,
False,0,158,0,2018-06-13 11:43:00.845947,
False,0,158,0,2018-06-13 11:43:00.862590,
False,0,157,0,2018-06-13 11:43:00.879246,
False,0,157,0,2018-06-13 11:43:00.895926,
False,0,157,0,2018-06-13 11:43:00.912586,
False,0,156,0,2018-06-13 11:43:00.929283,
False,0,156,0,2018-06-13 11:43:00.945923,
False,0,158,0,2018-06-13 11:43:00.962623,
False,0,161,0,2018-06-13 11:43:00.979268,
False,0,165,0,2018-06-13 11:43:00.995978,
False,0,170,0,2018-06-13 11:43:01.012602,
False,0,176,0,2018-06-13 11:43:01.029292,
False,0,183,0,2018-06-13 11:43:01.045961,
False,0,188,0,2018-06-13 11:43:01.062579,
False,0,192,0,2018-06-13 11:43:01.079253,
False,0,194,0,2018-06-13 11:43:01.095948,
False,0,194,0,2018-06-13 11:43:01.112584,
False,0,194,0,2018-06-13 11:43:01.129247,
False,0,193,0,2018-06-13 11:43:01.145916,
False,0,191,0,2018-06-13 11:43:01.162589,
False,0,189,0,2018-06-13 11:43:01.179262,
False,0,187,0,2018-06-13 11:43:01.195935,
False,0,185,0,2018-06-13 11:43:01.212571,
False,0,183,0,2018-06-13 11:43:01.229254,
False,0,181,0,2018-06-13 11:43:01.245917,
False,0,180,0,2018-06-13 11:43:01.262594,
False,0,179,0,2018-06-13 11:43:01.279291,
False,0,178,0,2018-06-13 11:43:01.295957,
False,0,178,0,2018-06-13 11:43:01.312562,
False,0,178,0,2018-06-13 11:43:01.329292,
False,0,177,0,2018-06-13 11:43:01.345912,
False,0,177,0,2018-06-13 11:43:01.362611,
False,0,176,0,2018-06-13 11:43:01.379266,
False,0,174,0,2018-06-13 11:43:01.395903,
False,0,173,0,2018-06-13 11:43:01.412577,
False,0,172,0,2018-06-13 11:43:01.429237,
False,0,170,0,2018-06-13 11:43:01.445918,
False,0,169,0,2018-06-13 11:43:01.462586,
False,0,168,0,2018-06-13 11:43:01.479229,
False,0,167,0,2018-06-13 11:43:01.495955,
False,0,165,0,2018-06-13 11:43:01.512596,
False,0,164,0,2018-06-13 11:43:01.529235,
False,0,163,0,2018-06-13 11:43:01.545913,
False,0,162,0,2018-06-13 11:43:01.562580,
False,0,161,0,2018-06-13 11:43:01.579255,
False,0,160,0,2018-06-13 11:43:01.595969,
False,0,159,0,2018-06-13 11:43:01.612570,
False,0,159,0,2018-06-13 11:43:01.629274,
False,0,159,0,2018-06-13 11:43:01.645924,
False,0,158,0,2018-06-13 11:43:01.662585,
False,0,158,0,2018-06-13 11:43:01.679238,
False,0,157,0,2018-06-13 11:43:01.695913,
False,0,157,0,2018-06-13 11:43:01.712603,
False,0,156,0,2018-06-13 11:43:01.729245,
False,0,156,0,2018-06-13 11:43:01.745912,
False,0,156,0,2018-06-13 11:43:01.762566,
False,0,157,0,2018-06-13 11:43:01.779251,
False,0,160,0,2018-06-13 11:43:01.795933,
False,0,164,0,2018-06-13 11:43:01.812576,
False,0,169,0,2018-06-13 11:43:01.829239,
False,0,175,0,2018-06-13 11:43:01.845902,
False,0,182,0,2018-06-13 11:43:01.862573,
False,0,187,0,2018-06-13 11:43:01.879267,
False,0,191,0,2018-06-13 11:43:01.895953,
False,0,193,0,2018-06-13 11:43:01.912577,
False,0,194,0,2018-06-13 11:43:01.929254,
False,0,193,0,2018-06-13 11:43:01.945894,
False,0,192,0,2018-06-13 11:43:01.962567,
False,0,191,0,2018-06-13 11:43:01.979259,
False,0,189,0,2018-06-13 11:43:01.995919,
False,0,187,0,2018-06-13 11:43:02.012593,
False,0,185,0,2018-06-13 11:43:02.029251,
False,0,183,0,2018-06-13 11:43:02.045902,
False,0,181,0,2018-06-13 11:43:02.062562,
False,0,180,0,2018-06-13 11:43:02.079229,
False,0,179,0,2018-06-13 11:43:02.095932,
False,0,179,0,2018-06-13 11:43:02.112593,
False,0,179,0,2018-06-13 11:43:02.129239,
False,0,179,0,2018-06-13 11:43:02.145905,
False,0,178,0,2018-06-13 11:43:02.162580,
False,0,177,0,2018-06-13 11:43:02.179235,
False,0,176,0,2018-06-13 11:43:02.195897,
False,0,174,0,2018-06-13 11:43:02.212559,
False,0,173,0,2018-06-13 11:43:02.229265,
False,0,171,0,2018-06-13 11:43:02.245985,
False,0,169,0,2018-06-13 11:43:02.262566,
False,0,168,0,2018-06-13 11:43:02.279225,
False,0,166,0,2018-06-13 11:43:02.295931,
False,0,164,0,2018-06-13 11:43:02.312570,
False,0,162,0,2018-06-13 11:43:02.329240,
False,0,160,0,2018-06-13 11:43:02.345915,
False,0,159,0,2018-06-13 11:43:02.362567,
False,0,158,0,2018-06-13 11:43:02.379247,
False,0,157,0,2018-06-13 11:43:02.395922,
False,0,156,0,2018-06-13 11:43:02.412558,
False,0,155,0,2018-06-13 11:43:02.429248,
False,0,154,0,2018-06-13 11:43:02.445892,
False,0,153,0,2018-06-13 11:43:02.462551,
False,0,153,0,2018-06-13 11:43:02.479247,
False,0,152,0,2018-06-13 11:43:02.495912,
False,0,151,0,2018-06-13 11:43:02.512565,
False,0,150,0,2018-06-13 11:43:02.529241,
False,0,149,0,2018-06-13 11:43:02.545879,
False,0,148,0,2018-06-13 11:43:02.562567,
False,0,147,0,2018-06-13 11:43:02.579260,
False,0,146,0,2018-06-13 11:43:02.595929,
False,0,145,0,2018-06-13 11:43:02.612558,
False,0,145,0,2018-06-13 11:43:02.629220,
False,0,146,0,2018-06-13 11:43:02.645887,
False,0,149,0,2018-06-13 11:43:02.662557,
False,0,154,0,2018-06-13 11:43:02.679225,
False,0,161,0,2018-06-13 11:43:02.695889,
