beep,pulseRate,pulseWaveform,bloodSpO2,time,
False,0,192,0,2018-06-13 11:41:17.985228,
False,0,192,0,2018-06-13 11:41:18.001917,
False,0,192,0,2018-06-13 11:41:18.018611,
False,0,192,0,2018-06-13 11:41:18.035262,
False,0,192,0,2018-06-13 11:41:18.051917,
False,0,192,0,2018-06-13 11:41:18.068589,
False,0,192,0,2018-06-13 11:41:18.085227,
False,0,192,0,2018-06-13 11:41:18.101911,
False,0,192,0,2018-06-13 11:41:18.118583,
False,0,192,0,2018-06-13 11:41:18.135239,
False,0,192,0,2018-06-13 11:41:18.151926,
False,0,192,0,2018-06-13 11:41:18.168571,
False,0,192,0,2018-06-13 11:41:18.185240,
False,0,192,0,2018-06-13 11:41:18.201904,
False,0,192,0,2018-06-13 11:41:18.218600,
False,0,192,0,2018-06-13 11:41:18.235291,
False,0,192,0,2018-06-13 11:41:18.251957,
False,0,192,0,2018-06-13 11:41:18.268590,
False,0,192,0,2018-06-13 11:41:18.285278,
False,0,192,0,2018-06-13 11:41:18.301939,
False,0,192,0,2018-06-13 11:41:18.318581,
False,0,192,0,2018-06-13 11:41:18.335257,
False,0,192,0,2018-06-13 11:41:18.351908,
False,0,192,0,2018-06-13 11:41:18.368629,
False,0,192,0,2018-06-13 11:41:18.385291,
False,0,192,0,2018-06-13 11:41:18.401916,
False,0,192,0,2018-06-13 11:41:18.418592,
False,0,192,0,2018-06-13 11:41:18.435269,
False,0,192,0,2018-06-13 11:41:18.451956,
False,0,192,0,2018-06-13 11:41:18.468610,
False,0,192,0,2018-06-13 11:41:18.485248,
False,0,192,0,2018-06-13 11:41:18.501936,
False,0,192,0,2018-06-13 11:41:18.518604,
False,0,192,0,2018-06-13 11:41:18.535423,
False,0,192,0,2018-06-13 11:41:18.551938,
False,0,192,0,2018-06-13 11:41:18.568584,
False,0,192,0,2018-06-13 11:41:18.585252,
False,0,192,0,2018-06-13 11:41:18.601928,
False,0,192,0,2018-06-13 11:41:18.618586,
False,0,192,0,2018-06-13 11:41:18.635225,
False,0,192,0,2018-06-13 11:41:18.651926,
False,0,192,0,2018-06-13 11:41:18.668577,
False,0,192,0,2018-06-13 11:41:18.685223,
False,0,192,0,2018-06-13 11:41:18.701921,
False,0,192,0,2018-06-13 11:41:18.718568,
False,0,192,0,2018-06-13 11:41:18.735219,
False,0,192,0,2018-06-13 11:41:18.751943,
False,0,192,0,2018-06-13 11:41:18.768553,
False,0,192,0,2018-06-13 11:41:18.785275,
False,0,192,0,2018-06-13 11:41:18.801933,
False,0,192,0,2018-06-13 11:41:18.818605,
False,0,192,0,2018-06-13 11:41:18.835260,
False,0,192,0,2018-06-13 11:41:18.851943,
False,0,192,0,2018-06-13 11:41:18.868558,
False,0,192,0,2018-06-13 11:41:18.885234,
False,0,192,0,2018-06-13 11:41:18.901995,
False,0,192,0,2018-06-13 11:41:18.918557,
False,0,192,0,2018-06-13 11:41:18.935240,
False,0,192,0,2018-06-13 11:41:18.951936,
False,0,192,0,2018-06-13 11:41:18.968567,
False,0,192,0,2018-06-13 11:41:18.985243,
False,0,192,0,2018-06-13 11:41:19.001980,
False,0,192,0,2018-06-13 11:41:19.018586,
False,0,192,0,2018-06-13 11:41:19.035248,
False,0,192,0,2018-06-13 11:41:19.051946,
False,0,192,0,2018-06-13 11:41:19.068560,
False,0,192,0,2018-06-13 11:41:19.085249,
False,0,192,0,2018-06-13 11:41:19.101944,
False,0,192,0,2018-06-13 11:41:19.118596,
False,0,192,0,2018-06-13 11:41:19.135238,
False,0,192,0,2018-06-13 11:41:19.151949,
False,0,192,0,2018-06-13 11:41:19.168593,
False,0,192,0,2018-06-13 11:41:19.185208,
False,0,192,0,2018-06-13 11:41:19.201934,
False,0,192,0,2018-06-13 11:41:19.218560,
False,0,192,0,2018-06-13 11:41:19.235252,
False,0,192,0,2018-06-13 11:41:19.251928,
False,0,192,0,2018-06-13 11:41:19.268608,
False,0,192,0,2018-06-13 11:41:19.285245,
False,0,192,0,2018-06-13 11:41:19.301971,
False,0,192,0,2018-06-13 11:41:19.318558,
False,0,192,0,2018-06-13 11:41:19.335204,
False,0,192,0,2018-06-13 11:41:19.351949,
False,0,192,0,2018-06-13 11:41:19.368674,
False,0,192,0,2018-06-13 11:41:19.385227,
False,0,192,0,2018-06-13 11:41:19.401944,
False,0,192,0,2018-06-13 11:41:19.418592,
False,0,192,0,2018-06-13 11:41:19.435221,
False,0,192,0,2018-06-13 11:41:19.451948,
False,0,192,0,2018-06-13 11:41:19.468554,
False,0,192,0,2018-06-13 11:41:19.485226,
False,0,192,0,2018-06-13 11:41:19.501946,
False,0,192,0,2018-06-13 11:41:19.518559,
False,0,192,0,2018-06-13 11:41:19.535267,
False,0,192,0,2018-06-13 11:41:19.551941,
False,0,192,0,2018-06-13 11:41:19.568558,
False,0,192,0,2018-06-13 11:41:19.585254,
False,0,192,0,2018-06-13 11:41:19.601872,
False,0,192,0,2018-06-13 11:41:19.618550,
False,0,192,0,2018-06-13 11:41:19.635205,
False,0,192,0,2018-06-13 11:41:19.651868,
False,0,192,0,2018-06-13 11:41:19.668575,
False,0,192,0,2018-06-13 11:41:19.685235,
False,0,192,0,2018-06-13 11:41:19.701895,
False,0,192,0,2018-06-13 11:41:19.718577,
False,0,192,0,2018-06-13 11:41:19.735227,
False,0,192,0,2018-06-13 11:41:19.751866,
False,0,192,0,2018-06-13 11:41:19.768556,
False,0,192,0,2018-06-13 11:41:19.785191,
False,0,192,0,2018-06-13 11:41:19.801877,
False,0,192,0,2018-06-13 11:41:19.818564,
False,0,192,0,2018-06-13 11:41:19.835203,
False,0,192,0,2018-06-13 11:41:19.851872,
False,0,192,0,2018-06-13 11:41:19.868550,
False,0,192,0,2018-06-13 11:41:19.885208,
False,0,192,0,2018-06-13 11:41:19.901881,
False,0,192,0,2018-06-13 11:41:19.918554,
False,0,192,0,2018-06-13 11:41:19.935200,
False,0,192,0,2018-06-13 11:41:19.951877,
False,0,192,0,2018-06-13 11:41:19.968561,
False,0,192,0,2018-06-13 11:41:19.985205,
False,0,192,0,2018-06-13 11:41:20.001896,
False,0,192,0,2018-06-13 11:41:20.018539,
False,0,192,0,2018-06-13 11:41:20.035223,
False,0,192,0,2018-06-13 11:41:20.051894,
False,0,192,0,2018-06-13 11:41:20.068523,
False,0,192,0,2018-06-13 11:41:20.085207,
False,0,192,0,2018-06-13 11:41:20.101920,
False,0,192,0,2018-06-13 11:41:20.118538,
False,0,192,0,2018-06-13 11:41:20.135222,
False,0,192,0,2018-06-13 11:41:20.151942,
False,0,192,0,2018-06-13 11:41:20.168537,
False,0,192,0,2018-06-13 11:41:20.185210,
False,0,192,0,2018-06-13 11:41:20.201854,
False,0,192,0,2018-06-13 11:41:20.218535,
False,0,192,0,2018-06-13 11:41:20.235218,
False,0,192,0,2018-06-13 11:41:20.251862,
False,0,192,0,2018-06-13 11:41:20.268586,
False,0,192,0,2018-06-13 11:41:20.285232,
False,0,192,0,2018-06-13 11:41:20.301909,
False,0,192,0,2018-06-13 11:41:20.318565,
False,0,192,0,2018-06-13 11:41:20.335232,
False,0,192,0,2018-06-13 11:41:20.351862,
False,0,192,0,2018-06-13 11:41:20.368562,
False,0,192,0,2018-06-13 11:41:20.385200,
False,0,192,0,2018-06-13 11:41:20.401857,
False,0,192,0,2018-06-13 11:41:20.418549,
False,0,192,0,2018-06-13 11:41:20.435202,
False,0,192,0,2018-06-13 11:41:20.451858,
False,0,192,0,2018-06-13 11:41:20.468538,
False,0,192,0,2018-06-13 11:41:20.485194,
False,0,192,0,2018-06-13 11:41:20.501855,
False,0,192,0,2018-06-13 11:41:20.518560,
False,0,192,0,2018-06-13 11:41:20.535201,
False,0,192,0,2018-06-13 11:41:20.551867,
False,0,192,0,2018-06-13 11:41:20.568562,
False,0,192,0,2018-06-13 11:41:20.585196,
False,0,192,0,2018-06-13 11:41:20.601883,
False,0,192,0,2018-06-13 11:41:20.618516,
False,0,192,0,2018-06-13 11:41:20.635198,
False,0,192,0,2018-06-13 11:41:20.651876,
False,0,192,0,2018-06-13 11:41:20.668524,
False,0,192,0,2018-06-13 11:41:20.685225,
False,0,192,0,2018-06-13 11:41:20.701878,
False,0,192,0,2018-06-13 11:41:20.718524,
False,0,192,0,2018-06-13 11:41:20.735232,
False,0,192,0,2018-06-13 11:41:20.751858,
False,0,192,0,2018-06-13 11:41:20.768530,
False,0,192,0,2018-06-13 11:41:20.785212,
False,0,192,0,2018-06-13 11:41:20.801863,
False,0,192,0,2018-06-13 11:41:20.818539,
False,0,192,0,2018-06-13 11:41:20.835201,
False,0,192,0,2018-06-13 11:41:20.851905,
False,0,192,0,2018-06-13 11:41:20.868541,
False,0,192,0,2018-06-13 11:41:20.885210,
False,0,192,0,2018-06-13 11:41:20.901859,
False,0,192,0,2018-06-13 11:41:20.918572,
False,0,192,0,2018-06-13 11:41:20.935193,
False,0,192,0,2018-06-13 11:41:20.951853,
False,0,192,0,2018-06-13 11:41:20.968535,
False,0,192,0,2018-06-13 11:41:20.985182,
False,0,192,0,2018-06-13 11:41:21.001868,
False,0,192,0,2018-06-13 11:41:21.018549,
False,0,192,0,2018-06-13 11:41:21.035195,
False,0,180,0,2018-06-13 11:41:21.051860,
False,0,179,0,2018-06-13 11:41:21.068536,
False,0,177,0,2018-06-13 11:41:21.085164,
False,0,175,0,2018-06-13 11:41:21.101863,
False,0,174,0,2018-06-13 11:41:21.118547,
False,0,173,0,2018-06-13 11:41:21.135237,
False,0,173,0,2018-06-13 11:41:21.151861,
False,0,173,0,2018-06-13 11:41:21.168511,
False,0,174,0,2018-06-13 11:41:21.185184,
False,0,175,0,2018-06-13 11:41:21.201867,
False,0,176,0,2018-06-13 11:41:21.218517,
False,0,177,0,2018-06-13 11:41:21.235259,
False,0,177,0,2018-06-13 11:41:21.251892,
False,0,177,0,2018-06-13 11:41:21.268537,
False,0,178,0,2018-06-13 11:41:21.285185,
False,0,178,0,2018-06-13 11:41:21.301863,
False,0,178,0,2018-06-13 11:41:21.318500,
False,0,177,0,2018-06-13 11:41:21.335195,
False,0,176,0,2018-06-13 11:41:21.351869,
False,0,174,0,2018-06-13 11:41:21.368530,
False,0,173,0,2018-06-13 11:41:21.385220,
False,0,171,0,2018-06-13 11:41:21.401840,
False,0,170,0,2018-06-13 11:41:21.418526,
False,0,171,0,2018-06-13 11:41:21.435198,
False,0,172,0,2018-06-13 11:41:21.451858,
False,0,173,0,2018-06-13 11:41:21.468518,
False,0,176,0,2018-06-13 11:41:21.485186,
False,0,178,0,2018-06-13 11:41:21.501834,
False,0,181,0,2018-06-13 11:41:21.518516,
False,0,183,0,2018-06-13 11:41:21.535197,
False,0,185,0,2018-06-13 11:41:21.551858,
False,0,186,0,2018-06-13 11:41:21.568524,
False,0,187,0,2018-06-13 11:41:21.585189,
False,0,187,0,2018-06-13 11:41:21.601846,
False,0,187,0,2018-06-13 11:41:21.618516,
False,0,186,0,2018-06-13 11:41:21.635171,
False,0,185,0,2018-06-13 11:41:21.651891,
False,0,199,0,2018-06-13 11:41:21.668523,
False,0,196,0,2018-06-13 11:41:21.685203,
False,0,193,0,2018-06-13 11:41:21.701875,
False,0,190,0,2018-06-13 11:41:21.718534,
False,0,188,0,2018-06-13 11:41:21.735162,
False,0,187,0,2018-06-13 11:41:21.751849,
False,0,185,0,2018-06-13 11:41:21.768536,
False,0,184,0,2018-06-13 11:41:21.785173,
False,0,183,0,2018-06-13 11:41:21.801837,
False,0,182,0,2018-06-13 11:41:21.818545,
False,0,181,0,2018-06-13 11:41:21.835169,
False,0,180,0,2018-06-13 11:41:21.851869,
False,0,178,0,2018-06-13 11:41:21.868495,
False,0,176,0,2018-06-13 11:41:21.885221,
False,0,173,0,2018-06-13 11:41:21.901858,
False,0,169,0,2018-06-13 11:41:21.918499,
False,0,166,0,2018-06-13 11:41:21.935180,
False,0,161,0,2018-06-13 11:41:21.951908,
False,0,157,0,2018-06-13 11:41:21.968514,
False,0,153,0,2018-06-13 11:41:21.985193,
False,0,150,0,2018-06-13 11:41:22.001861,
False,0,147,0,2018-06-13 11:41:22.018528,
False,0,146,0,2018-06-13 11:41:22.035198,
False,0,144,0,2018-06-13 11:41:22.051845,
False,0,144,0,2018-06-13 11:41:22.068535,
False,0,143,0,2018-06-13 11:41:22.085227,
False,0,143,0,2018-06-13 11:41:22.101857,
False,0,143,0,2018-06-13 11:41:22.118523,
False,0,143,0,2018-06-13 11:41:22.135184,
False,0,143,0,2018-06-13 11:41:22.151848,
False,0,144,0,2018-06-13 11:41:22.168527,
False,0,144,0,2018-06-13 11:41:22.185230,
False,0,145,0,2018-06-13 11:41:22.201818,
False,0,147,0,2018-06-13 11:41:22.218520,
False,0,150,0,2018-06-13 11:41:22.235150,
False,0,154,0,2018-06-13 11:41:22.251888,
False,0,160,0,2018-06-13 11:41:22.268516,
False,0,166,0,2018-06-13 11:41:22.285203,
False,0,172,0,2018-06-13 11:41:22.301887,
False,0,179,0,2018-06-13 11:41:22.318512,
False,0,185,0,2018-06-13 11:41:22.335166,
False,0,190,0,2018-06-13 11:41:22.351842,
False,0,193,0,2018-06-13 11:41:22.368520,
False,0,195,0,2018-06-13 11:41:22.385185,
False,0,195,0,2018-06-13 11:41:22.401848,
False,0,194,0,2018-06-13 11:41:22.418503,
False,0,192,0,2018-06-13 11:41:22.435210,
False,0,189,0,2018-06-13 11:41:22.451866,
False,0,186,0,2018-06-13 11:41:22.468514,
False,0,183,0,2018-06-13 11:41:22.485180,
False,0,180,0,2018-06-13 11:41:22.501845,
False,0,176,0,2018-06-13 11:41:22.518526,
False,0,174,0,2018-06-13 11:41:22.535159,
False,0,171,0,2018-06-13 11:41:22.551840,
False,0,169,0,2018-06-13 11:41:22.568496,
False,0,168,0,2018-06-13 11:41:22.585156,
False,0,165,0,2018-06-13 11:41:22.601815,
False,0,163,0,2018-06-13 11:41:22.618489,
False,0,161,0,2018-06-13 11:41:22.635166,
False,0,158,0,2018-06-13 11:41:22.651819,
False,0,156,0,2018-06-13 11:41:22.668508,
False,0,153,0,2018-06-13 11:41:22.685176,
False,0,151,0,2018-06-13 11:41:22.701833,
False,0,149,0,2018-06-13 11:41:22.718502,
False,0,148,0,2018-06-13 11:41:22.735167,
False,0,146,0,2018-06-13 11:41:22.751864,
False,0,145,0,2018-06-13 11:41:22.768508,
False,0,143,0,2018-06-13 11:41:22.785162,
False,0,142,0,2018-06-13 11:41:22.801822,
False,0,140,0,2018-06-13 11:41:22.818494,
False,0,139,0,2018-06-13 11:41:22.835150,
False,0,138,0,2018-06-13 11:41:22.851825,
False,0,136,0,2018-06-13 11:41:22.868534,
False,0,135,0,2018-06-13 11:41:22.885198,
False,0,134,0,2018-06-13 11:41:22.901832,
False,0,135,0,2018-06-13 11:41:22.918556,
False,0,136,0,2018-06-13 11:41:22.935152,
False,0,140,0,2018-06-13 11:41:22.951807,
False,0,146,0,2018-06-13 11:41:22.968509,
False,0,156,0,2018-06-13 11:41:22.985167,
False,0,168,0,2018-06-13 11:41:23.001907,
False,0,179,0,2018-06-13 11:41:23.018542,
False,0,191,0,2018-06-13 11:41:23.035182,
False,0,203,0,2018-06-13 11:41:23.051843,
False,0,211,0,2018-06-13 11:41:23.068481,
False,0,217,0,2018-06-13 11:41:23.085162,
False,0,221,0,2018-06-13 11:41:23.101850,
False,0,223,0,2018-06-13 11:41:23.118478,
False,0,224,0,2018-06-13 11:41:23.135152,
False,0,223,0,2018-06-13 11:41:23.151854,
False,0,221,0,2018-06-13 11:41:23.168497,
False,0,217,0,2018-06-13 11:41:23.185198,
False,0,214,0,2018-06-13 11:41:23.201815,
False,0,189,0,2018-06-13 11:41:23.218476,
False,0,187,0,2018-06-13 11:41:23.235186,
False,0,185,0,2018-06-13 11:41:23.251841,
False,0,183,0,2018-06-13 11:41:23.268511,
False,0,182,0,2018-06-13 11:41:23.285191,
False,0,180,0,2018-06-13 11:41:23.301806,
False,0,178,0,2018-06-13 11:41:23.318503,
False,0,177,0,2018-06-13 11:41:23.335180,
False,0,175,0,2018-06-13 11:41:23.351823,
False,0,174,0,2018-06-13 11:41:23.368514,
False,0,172,0,2018-06-13 11:41:23.385137,
False,0,170,0,2018-06-13 11:41:23.401845,
False,0,168,0,2018-06-13 11:41:23.418480,
False,0,167,0,2018-06-13 11:41:23.435144,
False,0,164,0,2018-06-13 11:41:23.451807,
False,0,162,0,2018-06-13 11:41:23.468480,
False,0,159,0,2018-06-13 11:41:23.485139,
False,0,157,0,2018-06-13 11:41:23.501820,
False,0,155,0,2018-06-13 11:41:23.518491,
False,0,153,0,2018-06-13 11:41:23.535145,
False,0,151,0,2018-06-13 11:41:23.551836,
False,0,150,0,2018-06-13 11:41:23.568464,
False,0,149,0,2018-06-13 11:41:23.585139,
False,0,148,0,2018-06-13 11:41:23.601821,
False,0,148,0,2018-06-13 11:41:23.618473,
False,0,148,0,2018-06-13 11:41:23.635147,
False,0,148,0,2018-06-13 11:41:23.651830,
False,0,148,0,2018-06-13 11:41:23.668516,
False,0,149,0,2018-06-13 11:41:23.685148,
False,0,151,0,2018-06-13 11:41:23.701864,
False,0,153,0,2018-06-13 11:41:23.718472,
False,0,157,0,2018-06-13 11:41:23.735141,
False,0,162,0,2018-06-13 11:41:23.751865,
False,0,169,0,2018-06-13 11:41:23.768478,
False,0,177,0,2018-06-13 11:41:23.785144,
False,0,185,0,2018-06-13 11:41:23.801794,
False,0,193,0,2018-06-13 11:41:23.818474,
False,0,200,0,2018-06-13 11:41:23.835158,
False,0,205,0,2018-06-13 11:41:23.851801,
False,0,208,0,2018-06-13 11:41:23.868488,
False,0,209,0,2018-06-13 11:41:23.885176,
False,0,209,0,2018-06-13 11:41:23.901806,
False,0,208,0,2018-06-13 11:41:23.918488,
False,0,205,0,2018-06-13 11:41:23.935146,
False,0,202,0,2018-06-13 11:41:23.951809,
False,0,199,0,2018-06-13 11:41:23.968552,
False,0,196,0,2018-06-13 11:41:23.985148,
False,0,192,0,2018-06-13 11:41:24.001817,
False,0,189,0,2018-06-13 11:41:24.018510,
False,0,187,0,2018-06-13 11:41:24.035153,
False,0,185,0,2018-06-13 11:41:24.051804,
False,0,184,0,2018-06-13 11:41:24.068482,
False,0,184,0,2018-06-13 11:41:24.085139,
False,0,183,0,2018-06-13 11:41:24.101806,
False,0,183,0,2018-06-13 11:41:24.118518,
False,0,183,0,2018-06-13 11:41:24.135148,
False,0,181,0,2018-06-13 11:41:24.151807,
False,0,180,0,2018-06-13 11:41:24.168471,
False,0,178,0,2018-06-13 11:41:24.185142,
False,0,176,0,2018-06-13 11:41:24.201803,
False,0,173,0,2018-06-13 11:41:24.218472,
False,0,171,0,2018-06-13 11:41:24.235138,
False,0,168,0,2018-06-13 11:41:24.251827,
False,0,164,0,2018-06-13 11:41:24.268486,
False,0,160,0,2018-06-13 11:41:24.285129,
False,0,156,0,2018-06-13 11:41:24.301813,
False,0,151,0,2018-06-13 11:41:24.318443,
False,0,147,0,2018-06-13 11:41:24.335162,
False,0,143,0,2018-06-13 11:41:24.351806,
False,0,140,0,2018-06-13 11:41:24.368467,
False,0,136,0,2018-06-13 11:41:24.385177,
False,0,133,0,2018-06-13 11:41:24.401846,
False,0,130,0,2018-06-13 11:41:24.418478,
False,0,128,0,2018-06-13 11:41:24.435169,
False,0,128,0,2018-06-13 11:41:24.451798,
False,0,128,0,2018-06-13 11:41:24.468466,
False,0,128,0,2018-06-13 11:41:24.485138,
False,0,128,0,2018-06-13 11:41:24.501792,
False,0,128,0,2018-06-13 11:41:24.518462,
False,0,128,0,2018-06-13 11:41:24.535130,
False,0,128,0,2018-06-13 11:41:24.551798,
False,0,128,0,2018-06-13 11:41:24.568478,
False,0,128,0,2018-06-13 11:41:24.585144,
False,0,128,0,2018-06-13 11:41:24.601790,
False,0,128,0,2018-06-13 11:41:24.618483,
False,0,128,0,2018-06-13 11:41:24.635116,
False,0,137,0,2018-06-13 11:41:24.651805,
False,0,147,0,2018-06-13 11:41:24.668473,
False,0,159,0,2018-06-13 11:41:24.685116,
False,0,170,0,2018-06-13 11:41:24.701794,
False,0,181,0,2018-06-13 11:41:24.718464,
